,PropertyGFATotal,SiteEnergyUse(kBtu),TotalGHGEmissions,YearBuilt,NumberofBuildings,NumberofFloors,ENERGYSTARScore,distance,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9
135,-0.28255354291248325,0.03449476436170262,0.22381530438453348,0.043537938173072395,-0.04707210632781032,-0.49204245981881234,-0.9984613261681607,1.8102353500025574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
136,1.1887827699815996,0.15718879377384037,0.10695791559433819,1.4603950784544981,-0.04707210632781032,-0.3646573564233303,1.1077584449373732,1.5879468430408787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
137,-0.385244473056534,-0.25470098077136966,-0.1350093310251358,-0.1768620614262605,-0.04707210632781032,-0.49204245981881234,0.7216181535680254,1.9796404839890756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140,-0.2843869593662676,-0.2525760525558276,-0.1679099833265398,1.2714807930836414,-0.04707210632781032,-0.3646573564233303,0.9322401306785788,1.6425988380469714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
142,0.011729406652034152,-0.1466822065309693,-0.12698744567979162,1.4603950784544981,-0.04707210632781032,-0.2372722530278483,0.3354778621986775,-0.21994538447182643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
143,-0.007173411117464591,0.04027339847334903,0.15155765635703086,1.0825665077127846,-0.04707210632781032,0.01749795376311571,0.47589251360571305,-0.8875731291638985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
146,0.4033157872089739,0.11298569489837887,0.18621802632118062,1.0825665077127846,-0.04707210632781032,0.2722681605540797,0.3705815250504364,-1.1303056749204963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
147,-0.28505365625855283,-0.2462832951992142,-0.1645604517753825,1.1140522219412607,-0.04707210632781032,-0.3646573564233303,0.826929142123302,0.6839795401176275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149,-0.3297468589568205,-0.2817279976385583,-0.19833489491621892,0.8621665081134516,-0.04707210632781032,-0.2372722530278483,1.1077584449373732,1.328604101224041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
150,-0.29653456891834695,-0.08808224201010653,0.028571595706928063,0.13799508085850076,-0.04707210632781032,-0.1098871496323663,0.15995954793988298,1.5143454956104034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
152,-0.26776365670642055,-0.19283338533132083,-0.019219908816468883,-1.2158906309659725,-0.04707210632781032,-0.49204245981881234,0.7567218164197843,1.545192736158735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153,-0.3962204608640827,-0.27082504787944484,-0.18986397816727754,-2.0030334866778756,-0.04707210632781032,-0.2372722530278483,0.4407888507539542,-0.7325736312017967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
158,0.21111589709260012,0.17583458613359776,0.24715280138770576,1.3029665073121175,-0.04707210632781032,0.5270383673450437,-0.050662429170670424,-0.4673969679439264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,-0.22443816307394393,-0.24113878852976298,-0.20377181569490904,-1.4992620590222576,-2.024100572095851,-0.1098871496323663,-1.1037723147234375,0.04476947926521667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160,0.56709772229169,-0.023643494747542425,0.10467635062470929,1.0510807934843085,-0.04707210632781032,-0.1098871496323663,0.47589251360571305,-0.13392682917715404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
165,2.3144955704221712,5.45889875856956,5.730141774890156,0.8306807938849755,9.838070222512393,0.01749795376311571,-1.1037723147234375,-0.43552457687646207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
166,-0.263096778460424,-0.2427574758812928,-0.1801915990141167,1.1140522219412607,-0.04707210632781032,-0.49204245981881234,0.7567218164197843,1.7059166521014844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
167,-0.2450420383553763,-0.316414349343545,-0.21248545212147052,0.8621665081134516,-0.04707210632781032,-0.2372722530278483,0.8971364678268199,-0.4400545964855893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168,5.065463426580146,11.508838763534081,12.803284444352904,1.1455379361697369,15.769155619816514,0.39965326394956174,-1.279290628982232,-0.6460859382205297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
170,0.40981117972572334,-0.008570118703889136,0.02800120446452084,1.2085093646266891,-0.04707210632781032,-0.3646573564233303,0.510996176457472,0.16114300160347886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
171,-0.3418307401294902,-0.2829265338739653,-0.13572535407411507,-1.1214334882805441,-0.04707210632781032,-0.3646573564233303,1.142862107789132,0.2535372894675989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
172,-0.09080465363500831,0.14385758561105846,0.3456969905014648,-1.0269763455951157,-0.04707210632781032,1.4187340911134179,-0.5772173719470539,0.12319333695248504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
173,-0.3658220238856953,-0.2114024154273186,-0.1645968597270255,0.26393793777240526,-0.04707210632781032,0.01749795376311571,-0.12086975487418822,2.048449692913477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
174,-0.3363451973172316,-0.24000362461610905,-0.12153838891722046,-0.36577634679711724,-0.04707210632781032,-0.3646573564233303,-0.6825283605023306,0.17329957957880499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
175,-0.10972708013663308,-0.14238560151745344,-0.04221759827097299,-0.36577634679711724,-0.04707210632781032,-0.2372722530278483,-0.8229430119093663,0.18892553471659523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
176,0.7054912514542208,0.08575534291940679,0.04911781641746922,1.3344522215405936,-0.04707210632781032,-0.2372722530278483,0.510996176457472,0.6063246915881482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
177,-0.24613522517140282,-0.2281048168682924,-0.13696322442997758,1.177023650398213,-0.04707210632781032,-0.2372722530278483,0.40568518790219527,0.6936179858378905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
178,-0.24593913785014246,-0.24425706854108922,-0.170798347490219,1.2399950788551652,-0.04707210632781032,-0.2372722530278483,0.7918254792715431,-0.7381528688761613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
179,0.046740797863071504,-0.1841148050246417,-0.13992440449694274,1.3029665073121175,-0.04707210632781032,-0.2372722530278483,0.8971364678268199,0.3333621612465225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
180,-0.29888271459043975,-0.24583692000799184,-0.20475483038927045,0.8621665081134516,-0.04707210632781032,-0.3646573564233303,0.05464855938460628,0.04610625125712347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
181,-0.16150883949846276,-0.15160137816128003,0.019821551328723618,-1.1529192025090202,-0.04707210632781032,-0.2372722530278483,0.4407888507539542,0.5271299621354292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
183,-0.08731429931657389,-0.11335929956601853,0.08513741657629151,-1.593719201707686,-0.04707210632781032,0.5270383673450437,0.3705815250504364,-0.8815524740618915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185,0.3901044039390571,-0.007520913165108714,0.050173647015116646,1.3659379357690697,-0.04707210632781032,-0.2372722530278483,1.0024474563820966,0.9491734551099554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
187,0.3167628436046508,0.822784560173937,0.578064673871064,-1.1529192025090202,-0.04707210632781032,0.01749795376311571,-2.262193188831481,-1.2774508965083569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188,-0.015070827981225608,0.6902873146245097,1.0623996545780852,-0.08240491874083211,-0.04707210632781032,-0.1098871496323663,-2.016467548869169,-1.2075846855570322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
190,0.6318408535888295,0.7390187807247907,0.7234537607655017,1.2399950788551652,-0.04707210632781032,0.39965326394956174,-1.279290628982232,-1.1325919739081107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193,-0.3376785911018021,-0.2828187423144088,-0.17050708387707486,-1.5622334874792099,-0.04707210632781032,-0.1098871496323663,1.142862107789132,-0.7848969786549048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
194,0.3829619232621485,-0.18560316023876924,-0.19214554313690646,1.3974236499975459,-0.04707210632781032,-0.1098871496323663,0.23016687364340077,-0.42938751912584533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
195,-0.12083542688603251,0.05707046933071302,-0.14135645059490132,0.13799508085850076,-2.024100572095851,-0.2372722530278483,-1.595223594648062,-1.380587805686872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
196,-0.2339385937890084,-0.13620211619322978,-0.14141713051430632,0.5473093658286904,-0.04707210632781032,-0.1098871496323663,-0.2963880691329827,-1.3587943599591745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
197,0.5324588969910473,0.41573452711249337,-0.0430185732071193,0.452852223143262,-0.04707210632781032,0.9091936775314897,-0.9282540004646429,-1.2890208485560835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
198,1.1991361805441467,0.6620480178833261,-0.01472959478049708,0.7991950796564994,-0.04707210632781032,2.565200021672756,0.30037419934691856,-1.049158988817986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
199,2.7847668908178624,1.280827130418156,0.25907033755885245,-1.2158906309659725,-0.04707210632781032,0.6544234707405258,0.9673437935303376,-1.0404284907470345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200,3.264916110022044,1.3125532691140012,0.15604797039300264,0.38988079468630976,-0.04707210632781032,3.584280848836612,0.826929142123302,-1.0208524677828912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201,3.050940722879707,0.9138934848756204,0.2116429125518857,1.1455379361697369,-0.04707210632781032,2.310429814881792,0.862032804975061,-1.0532096245913174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
202,-0.3038094085371063,-0.19938772657385012,-0.0172417434438651,-1.1844049167374964,-0.04707210632781032,0.6544234707405258,0.862032804975061,-1.0723324668667837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
203,0.38926613064066906,-0.025755891998489697,-0.10249703020792389,-1.0584620598235919,-0.04707210632781032,1.5461191945089,0.8971364678268199,-1.0572663936217994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
204,-0.25483660005233133,-0.18674616611091152,-0.19238826281452653,-1.4992620590222576,-0.04707210632781032,0.01749795376311571,-0.1559734177259471,-1.077095007518973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
205,0.6885983287276407,0.25289775473333215,0.4593868874987179,0.1694807950869769,-0.04707210632781032,1.928274504695346,0.862032804975061,-1.0900927317783013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
206,3.101413599372124,0.7535213915423853,0.054045025873157175,1.428909364226022,-0.04707210632781032,2.565200021672756,1.0375511192338556,-1.1219535118619897,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
207,0.395197772108795,0.008222424837234156,0.04547702125316778,0.13799508085850076,-0.04707210632781032,0.9091936775314897,0.8971364678268199,-1.2085020019573744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
208,3.4290951219303123,1.2590379658010329,0.11022249525832847,1.428909364226022,-0.04707210632781032,3.966436159023058,1.1077584449373732,-1.0894048718314373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
209,1.7425137564887314,0.3836146735935737,-0.06551868732250225,0.8306807938849755,-0.04707210632781032,1.4187340911134179,1.0024474563820966,-1.0267592264427734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
210,-0.1756614419104293,-0.1808342288105799,-0.16146577588572628,-2.0030334866778756,-0.04707210632781032,0.2722681605540797,0.6865144907162665,-0.7560668581752349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
211,-0.17661736760157354,-0.169719111630767,-0.18537366413130577,-2.0030334866778756,-0.04707210632781032,0.14488305715859773,0.019544896532847376,-0.7449377178170824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
212,1.2919737227948642,0.4123105016706713,0.03460317969578745,-1.3103477736514009,-0.04707210632781032,1.2913489877179358,0.826929142123302,-0.77587838009385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
213,1.2692668109929146,0.06813486642076691,-0.13903847767362937,-1.089947774052068,-0.04707210632781032,2.18304471148631,1.142862107789132,-0.8148023583059619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
214,1.240946899619887,0.6681536697484297,0.9171804714579814,-0.1768620614262605,-0.04707210632781032,1.5461191945089,0.12485588508812408,-0.7993591376410909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
215,5.871205838371093,1.467610131490798,0.1629290732535324,0.6102807942856426,-0.04707210632781032,5.367672296373359,1.0024474563820966,-0.8334152068636391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
216,2.2772487837487656,0.655917304089033,-0.016016009071883594,0.704737936971071,-0.04707210632781032,4.603361676000468,0.6514108278645075,-0.861326299962866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
218,0.15960375779750344,-0.18730308664221632,-0.1924974866694556,0.13799508085850076,-0.04707210632781032,0.39965326394956174,0.5460998393092309,-0.8851161562714298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
219,2.4997196540847075,0.3979332004990244,-0.05460843781347891,0.8621665081134516,-0.04707210632781032,3.074740435254684,1.0375511192338556,-0.8954795285978149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221,3.193177563538941,0.9772358131586083,0.056557174536525166,0.5158236516002143,-0.04707210632781032,3.711665952232094,0.5460998393092309,-0.8877136464711538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
222,0.3009189880468137,0.05110112202242745,0.04103525115272002,0.26393793777240526,-0.04707210632781032,1.1639638843224538,1.0375511192338556,-0.8810245562833207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
223,4.892632061621264,1.486998686671294,0.537809615337771,0.1694807950869769,-0.04707210632781032,5.622442503164324,0.826929142123302,-0.8568517910286435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
224,4.5447437406071955,1.3273411008547593,0.12451868427015211,1.2085093646266891,-0.04707210632781032,4.0938212624185395,0.9673437935303376,-0.8299572311917396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
225,2.4133480912525505,2.4715484903893317,0.4392411542562499,0.2954236520008814,-0.04707210632781032,4.7307467793959495,-1.3143942918339908,-0.8239671204529946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
226,0.3730399048063743,0.022026656702235536,-0.010639768212598488,-1.7826334870785427,-0.04707210632781032,0.39965326394956174,0.8971364678268199,-0.8015023779978758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
227,6.0277423469332385,2.150447615879041,0.2967889754610154,0.8306807938849755,-0.04707210632781032,7.405833950701072,0.826929142123302,-0.7686867848816911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
229,0.3634806478949317,0.19554567217377658,0.13822021007180657,1.2399950788551652,-0.04707210632781032,0.39965326394956174,0.12485588508812408,-0.7354388663866487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
230,1.2101464836329159,0.22098959367113122,0.038256110843969925,1.3344522215405936,-0.04707210632781032,1.036578780926972,1.142862107789132,-0.6858766968944553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
231,-0.053866704492587916,-0.22759085531319112,-0.13901420570586737,-1.7196620586215905,-0.04707210632781032,0.2722681605540797,1.177965770640891,-0.6655069771331958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232,-0.17737720597145742,-0.07740618355509131,-0.1155917568155281,0.452852223143262,-0.04707210632781032,-0.3646573564233303,0.6163071650127486,0.10881288859785768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,1.7116594164884136,0.811423179222987,0.016532699696971305,0.23245222354392914,-0.04707210632781032,2.310429814881792,0.40568518790219527,0.09962826732045046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
234,-0.43817334324773677,0.8756162387345606,0.029967233853243624,0.1694807950869769,-0.04707210632781032,0.01749795376311571,1.0726547820856143,0.09079796664274194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
235,-0.1293113013475116,-0.14747644736271254,-0.07971778846327786,-0.08240491874083211,-2.024100572095851,0.01749795376311571,0.15995954793988298,0.08909134361408888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,0.0473927882062622,-0.1596982811454259,-0.18672075834209728,1.2085093646266891,-0.04707210632781032,0.14488305715859773,0.7918254792715431,0.07185261272329492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
237,0.4670098513373705,-0.05378295057965753,-0.1645604517753825,1.2085093646266891,-0.04707210632781032,0.01749795376311571,0.9673437935303376,0.04691536888908563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
239,1.4134547204986891,0.6406161070245535,-0.019219908816468883,0.5158236516002143,-0.04707210632781032,1.673504297904382,0.47589251360571305,-0.9905525925274528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
240,1.2549475343578766,0.056143177950699806,-0.1362836093326413,1.1455379361697369,-0.04707210632781032,0.7818085741360078,1.0024474563820966,-0.9995350232366733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
241,1.824247854173081,0.7456470142359627,0.015137061550655745,0.7677093654280233,-0.04707210632781032,1.928274504695346,-0.015558766318911524,-0.9732533659715917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
242,2.051527766062933,0.6843878173382233,-0.010057240986310235,0.48433793737173814,-0.04707210632781032,2.437814918277274,0.47589251360571305,-1.1886508868524046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
244,1.3296813146732316,0.48443461078660904,-0.05190211340801485,0.5787950800571665,-0.04707210632781032,0.14488305715859773,-0.050662429170670424,-1.400870560654449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
245,0.7945835258688656,0.2642237660261517,-0.09799458018807111,1.2085093646266891,-0.04707210632781032,0.14488305715859773,0.30037419934691856,-1.2473710846211337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
246,0.3296555849775195,-0.12203679043556676,-0.168310470794613,-0.5232049179394979,-0.04707210632781032,-0.2372722530278483,1.0024474563820966,-1.2864993966835092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
247,0.6261052994419639,0.8720088569849905,0.02921480285262132,0.6417665085141188,-0.04707210632781032,0.39965326394956174,-2.191985863127963,-1.3233462594043253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
248,-0.3162070294237926,0.23918398834821172,0.24217704799649376,-0.23983348988321274,-0.04707210632781032,-0.49204245981881234,-0.4016990576882594,1.2541482770238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
249,-0.36867999659306505,-0.22004284900076276,-0.19394166875129518,-2.0030334866778756,-0.04707210632781032,0.01749795376311571,0.40568518790219527,-0.7285794420165965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
250,0.8773078645255801,0.6017036622459381,0.6754680805000085,-1.6252049159361621,-0.04707210632781032,4.7307467793959495,0.23016687364340077,-0.7170337773817639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
251,0.016749242076299378,-0.2654852703802639,-0.12839521980998816,0.4213665089147859,-0.04707210632781032,-0.49204245981881234,1.1077584449373732,1.230666081954019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
